movie_genre,artist,album_name,track_name
classic,Edward Elgar;Royal Philharmonic Orchestra;Carl Davis,Celebrating Lord Nelson,"Enigma Variations, Op. 36: IX. Nimrod"
classic,Arcangelo Corelli;The English Concert;Trevor Pinnock,Classical Christmas,"Concerto grosso in G Minor, Op. 6, No. 8, ""Fatto per la Notte di Natale"": III. Adagio - Allegro - Adagio"
classic,Arcangelo Corelli;Thomas Brandis;Emil Maas;Ottomar Borwitzky;Waldemar Döling;Wolfgang Meyer;Berliner Philharmoniker;Herbert von Karajan,Classical Christmas,"Concerto grosso In G Minor, Op. 6, No. 8, MC 6.8 ""Fatto per la Notte di Natale"": 5. Pastorale (Largo)"
classic,Edward Elgar;Royal Philharmonic Orchestra;Carl Davis,Celebrating Lord Nelson,"Military Marches, Op. 39 ""Pomp and Circumstance"": No. IV in G Major - 2013 Remaster"
classic,Arcangelo Corelli;Thomas Brandis;Emil Maas;Ottomar Borwitzky;Waldemar Döling;Wolfgang Meyer;Berliner Philharmoniker;Herbert von Karajan,Classical Christmas 2022,"Concerto grosso In G Minor, Op. 6, No. 8, MC 6.8 ""Fatto per la Notte di Natale"": 5. Pastorale (Largo)"
classic,Arcangelo Corelli;The English Concert;Trevor Pinnock,Klassische Weihnachtsmusik,"Concerto grosso in G Minor, Op. 6, No. 8, ""Fatto per la Notte di Natale"": III. Adagio - Allegro - Adagio"
classic,Arcangelo Corelli;The English Concert;Trevor Pinnock,Weihnachten Klassik 2022,"Concerto grosso in G Minor, Op. 6, No. 8, ""Fatto per la Notte di Natale"": III. Adagio - Allegro - Adagio"
classic,Arcangelo Corelli;The English Concert;Trevor Pinnock,Klassische Weihnachtsmusik,"Concerto grosso in G Minor, Op. 6, No. 8, ""Fatto per la Notte di Natale"": I. Vivace - Grave"
classic,Arcangelo Corelli;Thomas Brandis;Emil Maas;Ottomar Borwitzky;Waldemar Döling;Wolfgang Meyer;Berliner Philharmoniker;Herbert von Karajan,Weihnachten Klassik 2022,"Concerto grosso In G Minor, Op. 6, No. 8, MC 6.8 ""Fatto per la Notte di Natale"": 5. Pastorale (Largo)"
classic,Arcangelo Corelli;Thomas Brandis;Emil Maas;Ottomar Borwitzky;Waldemar Döling;Wolfgang Meyer;Berliner Philharmoniker;Herbert von Karajan,Klassische Weihnachtsmusik,"Concerto grosso In G Minor, Op. 6, No. 8, MC 6.8 ""Fatto per la Notte di Natale"": 5. Pastorale (Largo)"
classic,Bade Ghulam Ali Khan;Shreya Ghoshal,Delhi-6,Bhor Bhaye
classic,Sikkil Gurucharan,Tiruppaavai,Ongi Ulagalanda
classic,Gundecha Brothers,Durga Shakti,Durga Kavach
classic,Niladri Kumar,Alhaiya in France,Alhaiya in France
classic,Shivkumar Sharma,Silsila,Santoor
classic,Lalgudi G. Jayaraman,Pada Varnams,Innam En Manam - Charukesi - Adi
classic,Sanjeev Abhyankar,Coffee Ani Barach Kahi,Tu Astis Tar
classic,T. M. Krishna,Nottusvara Sahityas: T.M. Krishna,Guruguha Padapankaja
classic,Jóhann Jóhannsson,The Theory of Everything (Original Motion Picture Soundtrack),Chalkboard
classic,Elliott Jacqués,Finding Beauty,Afterthought
classic,Rajhesh Vaidhya,Rajesh Vaidhya - Evergreen Melodies,Thillana - Dhanashree - Adi
classic,Parveen Sultana;R. D. Burman,Kudrat,Humen Tumse Pyar Kitna
classic,Bhimsen Joshi,Gulacha Ganpati,Indrayani Kathi
classic,Fabrizio Paterlini,Fragments Found,Rue des trois frères
classic,Bombay Sisters,Popular Annamacharya Krithis - Bombay Sisters,Sreeman Narayana
classic,Sudha Ragunathan,"Mazhai (From ""Kaalidas"")","Mazhai - From ""Kaalidas"""
classic,Ram Narayan;Suresh Talwalkar;François Auboux,North India: The Art of the Sarangi,Raga Baïragi-Bhaïrav - Drut Tîn-Tal
classic,Mambalam Sisters,Kanakadhara Stotram - Lalitha Pancharathnam - Stotrams And Ashtakams,Sri Lakshmi Ashtakam
classic,Nithyasree,Onbathu Kolum & Vinayagar Hits,Lambhodharaya
classic,Rattan Mohan Sharma,Ram Dhun,Ram Ram Jai Raja Ram Ram Ram Jai Sita Ram
classic,Yiruma,The Best - Reminiscent 10th Anniversary,River Flows in You
classic,Rahul Deshpande;Jidnesh Vaze,Me Vasantrao (Original Motion Picture Soundtrack),Lalana
classic,Sirkazhi Govindarajan,Kathalikka Neramillai,Kaadhalikka Neramillai
classic,Erik Satie;Alena Cherny,Gnossienne No. 1,Gnossienne No. 1
classic,Sirkazhi Govindarajan,Chandrodhayam,Kaasikku Pogum
classic,Sirkazhi Govindarajan,Mangalam Arulvaal Amman Murugan,Sivanukku Isainthathu
classic,Claude Debussy;Martin Jones,Debussy: Clair De Lune and Other Piano Favourites,"Clair de Lune, L. 32"
classic,Pyotr Ilyich Tchaikovsky;André Previn;London Symphony Orchestra,Tchaikovsky: Swan Lake,"Tchaikovsky: Swan Lake, Op. 20, Act II: No. 10, Scene. Moderato"
classic,Dream Theater,Images and Words,Another Day
classic,Frédéric Chopin;Daniel Barenboim,Chopin: Nocturnes,"Nocturne No. 2 in E-Flat Major, Op. 9 No. 2"
classic,Orchestre Symphonique de Montréal;Kent Nagano,Anthems for Witches 2022,L'Apprenti Sorcier
classic,Orchestre Symphonique de Montréal;Andrew Wan;Kent Nagano,Anthems for Witches 2022,"Danse Macabre, Op. 40, R.171"
classic,Orchestre Symphonique de Montréal;Andrew Wan;Kent Nagano,Happy Haunted Halloween Tunes,"Danse Macabre, Op. 40, R.171"
classic,Akira Kosemura,ZEN 2022,"Toujours, jamais - From Les Demoiselles de Rochefort / The Young girls of Rochefort"
classic,Michael Harrison,Revelation,Revelation: Music in Pure Intonation: Night Vigil II
classic,Nithyasree Mahadevan,Chandramukhi,Varam Nan Unai
classic,Chicago Symphony Orchestra;Claudio Abbado,Happy Christmas Instrumentals,"Lieutenant Kijé, Symphonic Suite, Op. 60: IV. Troïka"
classic,Boston Symphony Orchestra;Seiji Ozawa,Advent Musik,"Vom Himmel hoch da komm ich her, BWV 769 - Orch. Stravinsky: Choral"
classic,Duke Ellington;John Coltrane,Best Christmas Songs 2022 | For under the Mistletoe,In A Sentimental Mood
classic,Hania Rani;Dobrawa Czocher,Classical Running,Con Moto
classic,Hania Rani;Dobrawa Czocher,Classical Christmas,Jezus Malusieńki (Reworked by Hania Rani & Dobrawa Czocher)
classic,Boston Symphony Orchestra;Seiji Ozawa,Anthems for Witches 2022,"Romeo and Juliet, Op. 64 / Act I: No. 13, Dance of the Knights"
classic,Hania Rani;Dobrawa Czocher,Weihnachten Klassik 2022,Jezus Malusieńki (Reworked by Hania Rani & Dobrawa Czocher)
classic,Hania Rani;Dobrawa Czocher,Classical Christmas 2022,Jezus Malusieńki (Reworked by Hania Rani & Dobrawa Czocher)
classic,Arvo Pärt;Franz Schindelbeck;Die 12 Cellisten der Berliner Philharmoniker,October Classical Playlist,Fratres
classic,Hania Rani;Dobrawa Czocher,The Best Classical Playlist,There Will Be Hope
classic,Arvo Pärt;Jeremy Backhouse;John Keys;Vasari Singers,October Classical Playlist,The Beatitudes
classic,Gustav Mahler;Sir Simon Rattle;Peter Seiffert;Thomas Hampson;City Of Birmingham Symphony Orchestra,October Classical Playlist,"Das Lied von der Erde: No. 2, Der Einsame im Herbst"
classic,Gustav Holst;Sheku Kanneh-Mason;Isata Kanneh-Mason,Weihnachten Klassik 2022,In the Bleak Midwinter (Arr. Kanneh-Mason)
classic,Duke Ellington;John Coltrane,All I want For Christmas Is Music,In A Sentimental Mood
classic,T. M. Krishna,Nottusvara Sahityas: T.M. Krishna,Ramacandram
classic,Pandit Jasraj;Bhai Nirmal Singh;Sonu Nigam;Kailash Kher;Puneet Sikka;Harbhajan Mann;Master Saleem;Roop Kumar Rathod;Bhupinder Singh;Sapna Mukherjee;Harshdeep Kaur;Ishwanik Kaur;Jiya Wadkar;Tej Boodardekar;Sukhjit Singh;Manjit Singh;Uttam Singh,Nanak Shah Fakir,Nanak Aaya
classic,Begum Akhtar,Begum Akhtar,Rasm -E- Ulfat Sikha Gaya Koi
classic,Begum Akhtar,Ab Chhalakte Huye Sagar,Ae Mohabbat Tere Anjaam Pe Rona Aya
classic,Purbayan Chatterjee;Kaushiki Chakraborty;Yogesh Samsi;V. Selvaganesh,Sargam Surge,Sargam Surge
classic,Nana Ou-Yang,NANA I,The Best For You
classic,S. Sowmya,Mandha Marutha Nadham,Thunga Theera
classic,M. Balamuralikrishna,Songs On Vinayaka,Shukalambharadharam
classic,Kishori Amonkar,"Vishnu Sahasranamavali, Vol. 1",Shri Vishnu Dhyanam
classic,M. S. Subbulakshmi,"M S Subbulakshmi Radio Recitals,Vol. 4",Lakshmi Ashtothram
classic,Kristoffer Wallin;Simon Wester,Always Loved,Always Loved
classic,Hariprasad Chaurasia,The Raga Guide,Jogiya
classic,Bhimsen Joshi,Chandrabhagechya Tiri,Tirtha Vithal Kshetra Vithal
classic,Rashid Khan;Arpita Chatterjee,Bapi Bari Ja (Original Motion Picture Soundtrack),Sajna Barse
classic,Radha Jayalakshmi,Dheivam,Thiruchenduril
classic,Bhimsen Joshi,Jeevan Gane Pandit Bhimsen Joshi,Aata Kothe Dhave Man
classic,Ludwig van Beethoven;Igor Levit,"Für Elise, Bagatelle No. 25 in A Minor, WoO 59","Bagatelle No. 25 in A Minor, WoO 59 ""Für Elise"""
classic,Bombay Sisters,Mahishasura Mardhini,Lakshmi Ashtakam
classic,Bhimsen Joshi;Vasantrao Deshpande,Bholi Bhabdi,Taal Bole Chipalia
classic,Sirkazhi G. Sivachidambaram,Murugan Songs,Murugane - Gsivachidambaram
classic,Michael Forster,Piano Chill,Cornfield Chase - Piano-Cello Version
classic,M. S. Subbulakshmi,Meenakshi Suprabhatam And Others,Sri Meenakshi Pancharatnam
classic,The Piano Lover,Hold My Hand,Hold My Hand
classic,Jayateerth Mevundi,Jayateerth Mevundi,Bolava Vitthal Pahava Vitthal
classic,Antonio Vivaldi;Florian Christl,"Vivaldi Variation (Arr. for Piano from Concerto for Strings in G Minor, RV 156)","Vivaldi Variation (Arr. for Piano from Concerto for Strings in G Minor, RV 156)"
classic,Bickram Ghosh;Kala Ramnath,Rang,Rasiya
classic,Priya Sisters,Sri Annamayya Lahiri,Jo Achyutananda
classic,Bickram Ghosh;Kala Ramnath;Rajhesh Vaidhya,Rang,Rang
classic,Hariprasad Chaurasia,The Raga Guide,Bhupali
classic,M. L. Vasanthakumari;M. K. Thyagaraja Bhagavathar,Manamagal,Chinnanchirukiliye
classic,Ludovico Einaudi;Robert Ziegler;Royal Philharmonic Orchestra,Divenire (Deluxe Edition),Primavera
classic,Sirkazhi Govindarajan,Agathiyar,Isaiyaai Thamizhaai
classic,Rahul Deshpande,Me Vasantrao (Original Motion Picture Soundtrack),Kaivalya Gaan
classic,Wolfgang Amadeus Mozart;Lisa Beckley;Elena Filipova;Magdaléna Hajóssyová;Peter Mikulas;Michel Piquemal;Gloria Scalchi;Michel Piquemal Vocal Ensemble;Hungarian State Opera Chorus;Oxford Schola Cantorum;Slovak Philharmonic Chorus;Hungarian State Opera Orchestra;Orchestre De La Cite;Oxford Camerata;Slovak Philharmonic,Requiem - Music To Die For,Lacrimosa
classic,Yiruma,The Best - Reminiscent 10th Anniversary,Kiss the Rain
classic,Dream Theater,Images and Words,Pull Me Under
classic,Wolfgang Amadeus Mozart;Academy of St. Martin in the Fields;Sir Neville Marriner,Amadeus,"Symphony No. 25 in G Minor, K. 183: I. Allegro con brio"
classic,Wolfgang Amadeus Mozart;London Mozart Players;Howard Shelley,"Mozart: Piano Concertos, Vol. 6","Piano Concerto No. 21 in C Major, K. 467: II. Andante"
classic,Sirkazhi Govindarajan,Vinayagar - Murugan Songs Tamil Devotionl -Revival,Kaakkum Kadavul Revival
classic,Royal Concertgebouw Orchestra;Antal Doráti,Happy Christmas Instrumentals,"The Nutcracker, Op. 71, TH.14: Overture"
classic,Frédéric Chopin;Daniil Trifonov,Chopin For The Brain,"Fantaisie-Impromptu In C-Sharp Minor, Op. 66"
classic,Ottorino Respighi;Berliner Philharmoniker;Herbert von Karajan,Classical Christmas 2022,"Antiche danze ed arie per liuto, Suite No. 3, P. 172: 3. Siciliana. Andantino"
classic,Arvo Pärt;Paavo Järvi;Estonian National Symphony Orchestra,October Classical Playlist,Cantus in Memoriam of Benjamin Britten
classic,Richard Wagner;Otto Klemperer,The Concertgebouw Orchestra (Volume 14),Richard Wagner / Die Meistersinger von Nürnberg - Overture
classic,Ottorino Respighi;Berliner Philharmoniker;Herbert von Karajan,Classical Christmas,"Antiche danze ed arie per liuto, Suite No. 3, P. 172: 3. Siciliana. Andantino"
classic,Christoph Willibald Gluck;Silvia Colloca;Van-Anh Nguyen,Silvia Colloca - Sing Like An Italian,"Paride ed Elena, Wq. 39: O del mio dolce ardor"
classic,Henry Purcell;Eugénie Lefebvre;Ensemble Leviathan;Lucile Tessier,"Purcell: See, even Night herself is here (The Fairy Queen) - Rameau: Dormons, dormons tous (Atys)","The Fairy Queen, Z. 629: See, even Night herself is here"
classic,Ottorino Respighi;Berliner Philharmoniker;Herbert von Karajan,Klassische Weihnachtsmusik,"Antiche danze ed arie per liuto, Suite No. 3, P. 172: 3. Siciliana. Andantino"
classic,Ottorino Respighi;Berliner Philharmoniker;Herbert von Karajan,Weihnachten Klassik 2022,"Antiche danze ed arie per liuto, Suite No. 3, P. 172: 3. Siciliana. Andantino"
classic,Henry Purcell;Una Bourne,"Mozart, Liszt & Others: Piano Works",2 Bourrées for Piano Duet (Arr. A. Moffat for Piano Solo)
classic,Parveen Sultana,Pakeezah,Kaun Gali
classic,Shobha Gurtu,Prahaar (Original Motion Picture Soundtrack),Yaad Piya Ki Aaye
classic,T. M. Krishna,Nottusvara Sahityas: T.M. Krishna,Subrahmanyam
classic,K. B. Sundarambal,Thirumalai Deviam,Ezhumalai Irukka
classic,Rahul Deshpande;Jayateerth Mevundi;Bhuvanesh Komkali,Bhai Vyakti Ki Valli Purvardha,Kanada Raja Pandharicha
classic,Josh Kramer,Box of Memories,Box of Memories
classic,Rashid Khan;Vidya Shah,Manto,Bol Ke Lab Azaad Hain
classic,T. R. Mahalingam,Agathiyar,Malainindea Thiruk Kumara
classic,Pithukuli Murugadas;Sikkil Vadivel;T.S. Vasudeva Rao,Gajamukha Songs By Pithukuli Murugadas,Vel Muruga
classic,M. S. Subbulakshmi,Bhaja Govindam And Vishnu Sahasranamam,Bhaja Govindam
classic,Bhimsen Joshi,Abhanga Vani,Kaya Hi Pandhari
classic,Pandit Jasraj,Gayatri Mantra,Chanting of the Gayatri Mantra 108 Times
classic,Bhimsen Joshi,Jeevan Gane Pandit Bhimsen Joshi,Aata Kothe Dhave Man
classic,Rattan Mohan Sharma,Mere Bhagwan Shri Krishnaji (Krishna Bhajan),Vasudev Sut Dev
classic,Vedavathi Prabhakar;CHAYA DEVI,Laali Thaali,Intimeeda Sukka Podise
classic,Mambalam Sisters,Rama Bhakthi Samrajyam - Sri Rama Naama Sankeerthanam,Slokam
classic,Stephan Moccio,Fracture,Fracture
classic,Pithukuli Murugadas,Dheivam,Nadariyum Noorumalai
classic,Sanjay Subrahmanyan,Gems of Carnatic Music: Sanjay Subrahmanyan (Live in Concert 2005),Kakkai Chiraginile - Desh - Adi - Live
classic,Sanjay Subrahmanyan,Gems of Carnatic Music: Sanjay Subrahmanyan (Live in Concert 2005),Paripaalayama - Behag - Adi - Live
classic,Sreevalsan J. Menon,Laptop (Original Motion Picture Soundtrack),Ilam Neela Mizhikal
classic,M. S. Subbulakshmi,Legends Never Die,Aggini Endrariyayo
classic,K. B. Sundarambal,Kandhan Karunai,Ariyathu Ariyathu
classic,Vasantrao Deshpande;Rani Varma,Ashtavinayak,Tu Sukhkarta Tu Dukh Harta
classic,M. S. Subbulakshmi;Radha Viswanathan,"Balaji Pancharatnamala,Vol. 2",Nama Ramayana - Ragamalika - Mssubbulakshmi
classic,Bombay Sisters,Mahisaasura Mardhini,Mahisaasura Mardhini In Tamil - Language: Tamil; Genre: Amman-Durga
classic,Ludovico Einaudi,Underwater,Wind Song
classic,Rahul Deshpande,Me Vasantrao (Original Motion Picture Soundtrack),Radhadhar Madhu Milind
classic,Bhimsen Joshi,Abhanga Vani,Maze Maaher Pandhari - Pandit Bhimsen Joshi
classic,Antonio Vivaldi;Adrian Chandler;La Serenissima,"The Four Seasons & Concertos for Bassoon and Violin ""in tromba marina""","The Four Seasons - Winter in F Minor, RV. 297: I. Allegro non molto"
classic,Kedar Pandit;Shankar Mahadevan,Phaldata Ganesh,Ganpati Atharvasheersham
classic,Dream Theater,"Metropolis, Pt. 2: Scenes from a Memory",Scene Eight: The Spirit Carries On
classic,Camille Saint-Saëns;Yo-Yo Ma;Kathryn Stott,Songs from the Arc of Life,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)"
classic,Yiruma,The Rewritten Memories,River Flows in You - Orchestra Version
classic,Sirkazhi Govindarajan,Padikkatha Medhai,Engiruntho Vanthaan
classic,Sirkazhi Govindarajan,Ganapathy Ganangal Tamil Devotional,Aanai Mugathaan Revival
classic,Sirkazhi Govindarajan,Vinayagar - Murugan Songs Tamil Devotionl -Revival,Chuzhi Pottu Revival
classic,"Wolfgang Amadeus Mozart;Michael Finnissy;Academy of Ancient Music;Stephen Cleobury;Choir of King's College, Cambridge",Mozart: Requiem Realisations,"Requiem, K. 626: Lacrimosa"
classic,Ludwig van Beethoven;Luke Woodapple,Peaceful Moments (One Hour of Relaxing Instrumentals),"Moonlight Sonata (First Movement from Piano Sonata No. 14, Op. 27 No. 2)"
classic,Carlos Cipa,Stress Free Music,dark tree
classic,Luke Howard;Brett Kelly,Klassische Weihnachtsmusik,Hymn
classic,Luke Howard;Jess Gillam;Jess Gillam Ensemble,Classical Running,Dappled Light
classic,Christoph Willibald Gluck;Karlheinz Zoeller;Berliner Philharmoniker;Herbert von Karajan,Herbert von Karajan - Adagio 2,Orfeo Ed Euridice: Dance of the Blessed Spirits (Act II)
classic,Niccolò Paganini;Kanako Yanagida;Kentaro Ifuku,Suono eterno,"Le streghe, Op. 8, MS 19 (Arr. F. Kreisler for Violin & Piano)"
classic,Niccolò Paganini;Salvatore Accardo;London Philharmonic Orchestra;Charles Dutoit,Classical Running,"Violin Concerto No. 2 in B Minor, Op. 7, MS. 48: III. Rondo à la clochette, 'La campanella'"
classic,Edvard Grieg;Gothenburg Symphony Orchestra;Neeme Järvi,Grieg: Complete Music with Orchestra,"Holberg Suite, Op. 40: I. Präludium (Allegro vivace)"
classic,Jean-Philippe Rameau;Pavel Nersessian,"Schumann, Poulenc & Others: Piano Works (Live in Japan, 2022)","Suite in E Minor, RCT 2: V. Le rappel des oiseaux (Live in Japan, 2022)"
classic,Jean-Philippe Rameau;Pavel Nersessian,"Schumann, Poulenc & Others: Piano Works (Live in Japan, 2022)","Pièces de clavecin avec une méthode, Suite in D Major, RCT 3: No. 17, Les cyclopes (Live in Japan, 2022)"
classic,Gioachino Rossini;Cecilia Bartoli;Orchestra del Teatro Comunale di Bologna;Giuseppe Patanè,Silvia Colloca - Sing Like An Italian,Il barbiere di Siviglia: Una voce poco fa... Io sono docile
classic,Gioachino Rossini;National Philharmonic Orchestra;Richard Bonynge,Clásica para los niños de hoy,"La Boutique fantasque, P.120 - Arr. Respighi: 14. Galop"
classic,Pandit Jasraj;Kumari Shweta Pandit,Mahalakshmi,Shree Sukt
classic,Bhimsen Joshi,"Bhimsen Joshi Abhangs, Vol. 2",Majha Bhav Tujhe Charani
classic,Sikkil Gurucharan,Tiruppaavai,Maayanai
classic,Sarah Watson,Stargaze,Stargaze
classic,Roger Eno;Scoring Berlin,The Turning Year,Clearly
classic,Bhimsen Joshi,"Mahagayak Bhag,Vol. 1",Majhe Maher Pandhari
classic,S. Sowmya,S.Sowmya - Classical Vocal,Muddugare Yesoda - Sowmya
classic,Rakesh Chaurasia,Reiki Healing Music - at 432 Hz,Gratitude at 432 Hz
classic,Wolfgang Amadeus Mozart,"Pa, Pa, Pa (From ""The Magic Flute"" Soundtrack)","Pa, Pa, Pa - From ""The Magic Flute"" Soundtrack"
classic,Wolfgang Amadeus Mozart;Mao Fujita,Mozart: The Complete Piano Sonatas,"Piano Sonata No. 18 in D Major, K. 576 ""Hunt"": II. Adagio"
classic,Wolfgang Amadeus Mozart;Mao Fujita,Mozart: The Complete Piano Sonatas,"Piano Sonata No. 16 in C Major, K. 545 ""Sonata facile"": II. Andante"
classic,Wolfgang Amadeus Mozart;Daniel Barenboim;Berliner Philharmoniker,Mozart: Piano Concertos Nos. 20 & 22,"Mozart: Piano Concerto No. 20 in D Minor, K. 466: I. Allegro"
classic,Wolfgang Amadeus Mozart;Mao Fujita,Mozart: The Complete Piano Sonatas,"Piano Sonata No. 16 in C Major, K. 545 ""Sonata facile"": I. Allegro"
classic,Pascal Rogé;Cristina Ortiz;London Sinfonietta;Charles Dutoit,Anthems for Witches 2022,"Le Carnaval des Animaux, R. 125: 7. Aquarium"
classic,Chilly Gonzales;Johannes Bornlöf,Refreshing Piano,Gogol
classic,Chilly Gonzales;Johannes Bornlöf,Refreshing Piano,White Keys
classic,George Gershwin;Nick Russoniello;The Golden Age Quartet,"Gershwin, Wiedoeft, Russoniello, Schulhoff: The Golden Age Project",Lullaby
classic,Wolfgang Amadeus Mozart;Academy of St. Martin in the Fields;Sir Neville Marriner,Mozart: A Night of Classics,"Les petits riens, K.app.10 (ballet): 11. Agité"
classic,Wolfgang Amadeus Mozart;I Musici;Pina Carmirelli,Mozart: A Night of Classics,"Serenade in G, K.525: 1. Allegro"
classic,Wolfgang Amadeus Mozart;Danielle Laval,Mozart: A Night of Classics,"7 Variations on ""Willem van Nassau"" in D, K.25: 2. Variation I"
classic,Wolfgang Amadeus Mozart;Ingrid Haebler,Mozart: The Complete Piano Sonatas,"Piano Sonata No. 14 in C Minor, K. 457: II. Adagio"
classic,Wolfgang Amadeus Mozart;Bernhard Paumgartner;Camerata Salzburg,Mozart: A Night of Classics,"Symphony No. 30 in D Major, K. 202: IV. Presto"
classic,Wolfgang Amadeus Mozart;Danielle Laval,Mozart: A Night of Classics,"12 Variations in C Major on ""Ah, vous dirai-je Maman"", K. 265: 8. Variation VII"
classic,Wolfgang Amadeus Mozart;Danielle Laval,Mozart: A Night of Classics,"8 Variations on ‘Come un agnello’ by Sarti in A, K.460: 7. Variation VI"
classic,Wolfgang Amadeus Mozart;Danielle Laval,Mozart: A Night of Classics,"12 Variations on an Allegretto in B Flat, K.500: 12b. Variation XI : Adagio - Pt. 2"
classic,Wolfgang Amadeus Mozart;Gürzenich Orchestra Köln;Günter Wand,Mozart: A Night of Classics,"Symphony No. 33 in B-Flat Major, K. 319: 2c. Andante moderato - Pt. 3"
classic,Wolfgang Amadeus Mozart;Danielle Laval,Mozart: A Night of Classics,"6 Variations on ""Mio caro Adone"" by Salieri in B, K.180: 3. Variation II"
classic,Wolfgang Amadeus Mozart;Jan Lisiecki,Mozart: A Night of Classics,"12 Variations in C Major on ""Ah, vous dirai-je Maman"", K. 265/300e: Var. 9"
classic,Wolfgang Amadeus Mozart;Danielle Laval,Mozart: A Night of Classics,"6 Variations in F, K.54: 2. Variation I"
classic,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,Mozart: A Night of Classics,19 Minuets K.103: No. 16 in G
classic,Wolfgang Amadeus Mozart;Danielle Laval,Mozart: A Night of Classics,"8 Variations on ""Laat ons juichen"" by C.E. Graaf in G, K.24: 3. Variation II"
classic,Wolfgang Amadeus Mozart;Concerto Köln;Anton Steck,Mozart: A Night of Classics,"Les petits riens, K.app.10 (ballet): No. 15 Gavotte gracieuse"
classic,Wolfgang Amadeus Mozart;Heinz Holliger;Hermann Baumann;Michel Gasciarrino;Henk Guldemond;Orlando Quartet,Mozart: A Night of Classics,"Divertimento No. 11 in D, K.251 ""Nannerl-Septett"": 4a. Menuetto (Tema con variazioni): Tema"
classic,George Gershwin;Nick Russoniello;The Golden Age Quartet,"Gershwin, Wiedoeft, Russoniello, Schulhoff: The Golden Age Project",Three Preludes: II. Allegro con Moto ‘Blue Lullaby’
classic,Wolfgang Amadeus Mozart;Academy of St. Martin in the Fields;Sir Neville Marriner,Mozart: A Night of Classics,"The London Sketchbook, K. 15a-ss (arr. and/or orch. E. Smith) - Three Contredanses: in F, K.15h"
classic,Wolfgang Amadeus Mozart;Danielle Laval,Mozart: A Night of Classics,"10 Variations in G, K.455 on ""Unser dummer Pöbel meint"" by C.W. Gluck: 3. Variation II"
classic,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,Mozart: A Night of Classics,16 Minuets K.176: No. 7 in A
classic,Wolfgang Amadeus Mozart;Arthur Grumiaux;Walter Klien,Mozart - Inspiring Classics,"Sonata for Piano and Violin in E flat, K.481: 3g. Variation 6"
classic,Wolfgang Amadeus Mozart;Franz Schessl;Andreas Röhn;Yang Wen Sinn,Mozart: A Night of Classics,"Canon in C, K.508A"
classic,Wolfgang Amadeus Mozart;Danielle Laval,Mozart: A Night of Classics,"12 Variations on ‘La belle Françoise’ in E flat, K.353: 2. Variation I"
classic,Wolfgang Amadeus Mozart;Danielle Laval,Mozart: A Night of Classics,"12 Variations on ‘Je suis Lindor’ from ‘Le Barbier de Séville’ by A.L. Baudron in E, K.354: 12. Variation XI"
classic,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,Mozart: A Night of Classics,Four Contredanses K.267: No. 4 in D
classic,Wolfgang Amadeus Mozart;Jan Lisiecki,Mozart - A Classical Dawn,"12 Variations in C Major on ""Ah, vous dirai-je Maman"", K. 265/300e: Var. 8"
classic,Wolfgang Amadeus Mozart;Arthur Grumiaux;Walter Klien,Mozart: A Night of Classics,"6 Variations in G minor for Piano & Violin on ""Hélas, j'ai perdu mon amant"" K.360: Var. II"
classic,Wolfgang Amadeus Mozart;Arthur Grumiaux;Walter Klien,Mozart - A Classical Dawn,"Sonata for Piano and Violin in E flat, K.481: 3d. Variation 3"
classic,Wolfgang Amadeus Mozart;Gérard Poulet;Blandine Verlet,Mozart - Inspiring Classics,"Sonata for Piano and Violin in F, K.13 - for Harpsichord and Violin: 3. Menuetto I-II"
classic,Wolfgang Amadeus Mozart;Erik Smith,Mozart: A Night of Classics,"Modulierendes Präludium, K.deest"
classic,Wolfgang Amadeus Mozart;Stuttgarter Kammerorchester;Karl Münchinger,Mozart - All Day Classics,"Les petits riens, K. App. 10 (Ballet): Adagio"
classic,Wolfgang Amadeus Mozart;Academy of St. Martin in the Fields Chamber Ensemble,Mozart - A Classical Dawn,"Divertimento No. 15 in B Flat Major, K.287: Variation I"
classic,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,Mozart - All Day Classics,Four Contredanses K.267: No. 1 in G
classic,Wolfgang Amadeus Mozart;Daniel Barenboim;Berliner Philharmoniker,Mozart: Piano Concertos Nos. 20 & 22,"Mozart: Piano Concerto No. 20 in D Minor, K. 466: III. Allegro assai"
classic,Wolfgang Amadeus Mozart;Mao Fujita,Mozart: The Complete Piano Sonatas,"Piano Sonata No. 3 in B-Flat Major, K. 281: II. Andante amoroso"
classic,Wolfgang Amadeus Mozart;Ingrid Haebler;Wiener Symphoniker;Christoph von Dohnányi,"Mozart: Piano Concertos Nos. 12, 18 & 19","Piano Concerto No. 18 in B-Flat Major, K. 456: II. Andante un poco sostenuto"
classic,Wolfgang Amadeus Mozart;Ingrid Haebler;London Symphony Orchestra;Sir Colin Davis,Mozart: Piano Concertos Nos. 14-21,"Piano Concerto No. 15 in B-Flat Major, K. 450: II. (Andante)"
